time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.137651063721,-0.081027914105,11.7898695175,6.19430860644,0.102410214745,0.0,-0.420947208032,-0.404032222923,2.70182846526,-0.104688761378,0.119419067078,0.0,477.74908279097156,475.596557401114,478.19632210462333,478.94795964301227
1.3800000000000008,-0.165075154484,-0.107141631955,11.9550434571,6.18813114316,0.109661944452,0.0,-0.493904240801,-0.467029036221,2.80355138692,-0.102160475656,0.121658074595,0.0,446.4945478277895,446.6901165427542,446.9216340077556,447.1183327104311
1.4400000000000008,-0.197107520106,-0.137193202192,12.1269424294,6.18936500119,0.118854005732,0.0,-0.574762630693,-0.534488513279,2.92597213196,-0.133111154249,0.13557515399,0.0,453.3554035464425,454.48641932371595,455.6092529927295,453.1168939460147
1.5000000000000009,-0.233826464037,-0.171016638596,12.3031747343,6.18157889077,0.128263496774,0.0,-0.650038185458,-0.5936413587,2.94815912205,-0.139362707715,0.146801617105,0.0,421.4632137937206,422.4515560089934,424.2152922376284,423.66027162904754
1.560000000000001,-0.275849602921,-0.209015221792,12.485385669,6.17388829542,0.13709269469,0.0,-0.751672181477,-0.673792806387,3.12477294043,-0.131509206161,0.147594245132,0.0,472.5351295520631,472.61508456426503,471.8528528674232,472.44266168924406
1.620000000000001,-0.324439088218,-0.2522056366,12.6800164944,6.16602349572,0.145988220511,0.0,-0.86897490428,-0.76675278795,3.36189186297,-0.13058112537,0.143897917361,0.0,492.296979360815,492.04118420934606,491.25562281263393,491.310435608347
1.680000000000001,-0.380229492091,-0.301077946165,12.8881093044,6.15873378073,0.164445653348,0.0,-0.992836753538,-0.863050492819,3.57332275101,-0.139958817065,0.108342025296,0.0,487.9305405057423,485.28325853348076,486.66774750693725,485.9505064347232
1.740000000000001,-0.443469165376,-0.355597903112,13.106411019,6.1507981588,0.178625872001,0.0,-1.11655436113,-0.955036953022,3.70248904309,-0.133618438201,0.137522256404,0.0,463.3288903182838,465.6293957117505,463.68191631738745,464.1630505333535
1.8000000000000012,-0.513975226189,-0.415461738667,13.3299277463,6.14517027569,0.188959148152,0.0,-1.23460127184,-1.04088296995,3.74753034548,-0.15179430459,0.120469741201,0.0,439.56322800457235,438.1639541649352,440.77682959857003,439.253661823444
1.8600000000000012,-0.591482107336,-0.480388610822,13.5546923716,6.13824160763,0.197014228631,0.0,-1.3496495772,-1.12390566044,3.74427201364,-0.169210196494,0.129302347272,0.0,424.80057156654124,425.5719217047686,424.7187655406947,423.19736394899616
1.9200000000000013,-0.675983487175,-0.550381946688,13.7789061414,6.12838964593,0.207568148061,0.0,-1.46794835807,-1.210013352,3.7290945491,-0.164285908395,0.146457253518,0.0,420.7605512751288,422.2611473123565,421.13255043631875,421.52977661161924
1.9800000000000013,-0.76802657756,-0.625888324501,14.0033476276,6.12086115257,0.21747764401,0.0,-1.60101747021,-1.30747430463,3.75172066536,-0.182246574514,0.156922000013,0.0,435.1250315544637,436.02191910026454,435.5178528799617,433.9843031535012
2.0400000000000014,-0.868512372557,-0.707565358035,14.2302483207,6.11514841869,0.22935714928,0.0,-1.74957494087,-1.41557095704,3.81085355522,-0.158386034555,0.172958796917,0.0,447.59059662822597,448.9187593493639,447.74399718380755,449.6522886988615
2.1000000000000014,-0.979191958364,-0.796580481991,14.464976102,6.10875245447,0.240903442763,0.0,-1.94091409265,-1.55216095808,4.01192806726,-0.140240056871,0.159854130195,0.0,494.3909331337978,493.44849366961284,493.5696713822896,494.8878663603299
2.1600000000000015,-1.09996733939,-0.892767772782,14.705065316,6.10054465626,0.251316635181,0.0,-2.08581557483,-1.65472379817,3.99050013851,-0.136318982734,0.148649303261,0.0,427.04127250895743,426.1085257469525,426.23731453857386,426.5535274351369
2.2200000000000015,-1.23028150986,-0.995711610379,14.9463094027,6.09276055023,0.260747539042,0.0,-2.25881711227,-1.77737028147,4.05003404201,-0.130530871642,0.139518918883,0.0,455.0166090975958,454.3043313466034,454.59608947238524,455.0435100270545
2.2800000000000016,-1.37071543892,-1.10582678712,15.1893471147,6.08664034813,0.273427164116,0.0,-2.42336842416,-1.8935895768,4.05046417542,-0.117349769246,0.161087676754,0.0,436.5610961214663,438.37787303703567,436.6156553904867,437.6993396408321
2.3400000000000016,-1.52120663185,-1.22298397729,15.4321715852,6.08156479056,0.283287496319,0.0,-2.59383430077,-2.0120236079,4.04300678246,-0.10314617973,0.154901527914,0.0,437.3460488319048,436.8549104541308,434.99910415007196,436.1755029451674
2.4000000000000017,-1.68351707714,-1.34828129427,15.6791679634,6.07972566839,0.293543290941,0.0,-2.8174196439,-2.16450116593,4.18879806777,-0.127224813755,0.142890969894,0.0,487.4074822020113,486.5282133515333,488.4059451012675,486.5967633297648
2.4600000000000017,-1.8586164171,-1.4822126703,15.9320522233,6.07208969871,0.302154496899,0.0,-3.01991756786,-2.30045012893,4.23957894378,-0.127355928779,0.144133791808,0.0,460.92666762025533,461.04323909757136,459.72078675906084,459.69620878973944
2.520000000000002,-2.04539606229,-1.62399311336,16.1858094871,6.06522577234,0.315783163913,0.0,-3.20715335296,-2.42603038242,4.21807420125,-0.118823633713,0.167409680303,0.0,437.0035463348191,438.9618693550852,439.257153918376,439.9500087251748
2.580000000000002,-2.24518993168,-1.7744205194,16.4426796368,6.05914674721,0.330489847124,0.0,-3.45392924166,-2.58854523942,4.34238935652,-0.108733280823,0.142525421133,0.0,488.6174688523715,486.7801859411222,488.93808793974256,489.67879513537815
2.640000000000002,-2.46002945233,-1.93460031921,16.7066144119,6.06829426396,0.345198045721,0.0,-3.70861672505,-2.74961919777,4.4539865001,-0.0665515943028,0.168531819936,0.0,487.8320447856589,489.78967034018575,485.9717518241702,489.1169671973991
2.700000000000002,-2.68919504983,-2.10352091649,16.9736850397,6.06865960578,0.360459943954,0.0,-3.93142195615,-2.88086685707,4.44725701443,-0.0906529999736,0.192219202081,0.0,452.72313677314884,454.65471413940605,453.617729656381,451.67349735855674
2.760000000000002,-2.93255284761,-2.28062318714,17.2416391771,6.06532641868,0.372732477588,0.0,-4.18143308098,-3.02262171918,4.48310070108,-0.107796021835,0.181522216172,0.0,469.80141176351225,469.0036738213661,471.10488216550914,469.76983323084823
2.820000000000002,-3.19049777685,-2.46592431229,17.5099420943,6.05919549176,0.388096722466,0.0,-4.41785019547,-3.15439567259,4.45896797568,-0.115466803788,0.203519901854,0.0,452.5279043078945,454.32943900205345,453.4443708997137,452.8170771593241
2.880000000000002,-3.46217488265,-2.65883217689,17.7749219247,6.05239666339,0.401041591732,0.0,-4.63899290956,-3.2762689778,4.3727210473,-0.11255131593,0.211778113602,0.0,434.7531722399999,435.4875076095553,434.1813956521591,434.413965946539
2.940000000000002,-3.74795592683,-2.85946671288,18.0359889599,6.04894070815,0.415006781431,0.0,-4.88804916192,-3.41163563545,4.32822239177,-0.133679372773,0.198229104822,0.0,453.0872940150702,452.0378924636441,451.98163993411765,450.262537207372
3.000000000000002,-4.04944388066,-3.06850643973,18.2953613923,6.05703152103,0.429806443605,0.0,-5.1626184086,-3.55553304108,4.31623108314,-0.0908934479851,0.215740090686,0.0,465.62738289463516,467.0342932918712,463.7066861204243,467.04419145850403
3.0600000000000023,-4.36767197657,-3.28605597821,18.553859457,6.05767402953,0.442774577234,0.0,-5.44585732418,-3.69588893621,4.29887669926,-0.0650204485579,0.216610074321,0.0,466.67776670687266,466.7893418344503,466.5450390230362,468.5560928859944
3.1200000000000023,-4.7028117523,-3.51186026234,18.8104525,6.05387814149,0.459620309245,0.0,-5.72658313645,-3.83097720595,4.2524791784,-0.0624682871125,0.193883379478,0.0,461.211254060042,459.45379842115125,461.362075530968,461.5607435595509
3.1800000000000024,-5.05583942154,-3.74614819198,19.0654791256,6.05013380146,0.482528127894,0.0,-6.04243883987,-3.97851861934,4.24589830367,-0.0622932471611,0.229484416766,0.0,478.34007717965176,481.08237480064605,478.08628842834304,478.09712147774786
3.2400000000000024,-5.4259415573,-3.98832038399,19.3156589634,6.04949274713,0.496555846033,0.0,-6.29526121481,-4.09386689125,4.0924768359,-0.0828075426688,0.233982148415,0.0,430.8986993150625,431.3337403110329,433.44156891451587,431.7097576357603
3.3000000000000025,-5.81496175544,-4.23892485229,19.5627259206,6.04473968636,0.516432561695,0.0,-6.67313525454,-4.25948893907,4.13989619933,-0.0787842307229,0.206285791752,0.0,506.5536037840005,504.6010704204841,504.96801822980257,505.25374114915144
3.3600000000000025,-6.22442526052,-4.49843869216,19.8079145895,6.04225787127,0.528982369872,0.0,-6.97634477269,-4.39097972132,4.03151284847,-0.063526561289,0.209792107336,0.0,458.7066817241989,459.0259532747729,457.1855578819836,458.395919953534
